省市別,縣市別,選區別,鄉鎮市區,村里別,投開票所,候選人號次,得票數,得票率,當選註記
63,000,01,020,0016,1367,1,36,4.12, 
63,000,01,020,0016,1367,2,346,39.59, 
63,000,01,020,0016,1367,3,492,56.29,*
63,000,01,020,0016,1368,1,48,4.83, 
63,000,01,020,0016,1368,2,376,37.87, 
63,000,01,020,0016,1368,3,569,57.3,*
63,000,01,020,0017,1369,1,31,3.93, 
63,000,01,020,0017,1369,2,349,44.23, 
63,000,01,020,0017,1369,3,409,51.84,*
63,000,01,020,0017,1370,1,43,4.6, 
63,000,01,020,0017,1370,2,389,41.65, 
63,000,01,020,0017,1370,3,502,53.75,*
63,000,01,020,0017,1371,1,53,6.02, 
63,000,01,020,0017,1371,2,403,45.74, 
63,000,01,020,0017,1371,3,425,48.24,*
63,000,01,020,0017,1372,1,40,4.37, 
63,000,01,020,0017,1372,2,401,43.78, 
63,000,01,020,0017,1372,3,475,51.86,*
63,000,01,020,0018,1373,1,35,4.53, 
63,000,01,020,0018,1373,2,330,42.75, 
63,000,01,020,0018,1373,3,407,52.72,*
63,000,01,020,0018,1374,1,43,4.85, 
63,000,01,020,0018,1374,2,337,37.99, 
63,000,01,020,0018,1374,3,507,57.16,*
63,000,01,020,0018,1375,1,37,4.42, 
63,000,01,020,0018,1375,2,314,37.51, 
63,000,01,020,0018,1375,3,486,58.06,*
63,000,01,020,0018,1376,1,26,3.5, 
63,000,01,020,0018,1376,2,261,35.13, 
63,000,01,020,0018,1376,3,456,61.37,*
63,000,01,020,0019,1377,1,33,4.56, 
63,000,01,020,0019,1377,2,387,53.45, 
63,000,01,020,0019,1377,3,304,41.99,*
63,000,01,020,0019,1378,1,49,4.84, 
63,000,01,020,0019,1378,2,553,54.59, 
63,000,01,020,0019,1378,3,411,40.57,*
63,000,01,020,0019,1379,1,37,3.54, 
63,000,01,020,0019,1379,2,548,52.39, 
63,000,01,020,0019,1379,3,461,44.07,*
63,000,01,020,0020,1380,1,20,2.81, 
63,000,01,020,0020,1380,2,299,41.99, 
63,000,01,020,0020,1380,3,393,55.2,*
63,000,01,020,0020,1381,1,40,5.12, 
63,000,01,020,0020,1381,2,384,49.1, 
63,000,01,020,0020,1381,3,358,45.78,*
63,000,01,020,0020,1382,1,32,4.09, 
63,000,01,020,0020,1382,2,344,43.99, 
63,000,01,020,0020,1382,3,406,51.92,*
63,000,01,020,0020,1383,1,36,4.71, 
63,000,01,020,0020,1383,2,343,44.9, 
63,000,01,020,0020,1383,3,385,50.39,*
63,000,01,020,0020,1384,1,39,5.12, 
63,000,01,020,0020,1384,2,324,42.58, 
63,000,01,020,0020,1384,3,398,52.3,*
63,000,01,020,0020,1385,1,38,4.5, 
63,000,01,020,0020,1385,2,388,45.97, 
63,000,01,020,0020,1385,3,418,49.53,*
63,000,01,020,0021,1386,1,27,3.85, 
63,000,01,020,0021,1386,2,294,41.88, 
63,000,01,020,0021,1386,3,381,54.27,*
63,000,01,020,0021,1387,1,29,4.2, 
63,000,01,020,0021,1387,2,300,43.42, 
63,000,01,020,0021,1387,3,362,52.39,*
63,000,01,020,0022,1388,1,37,4.73, 
63,000,01,020,0022,1388,2,325,41.51, 
63,000,01,020,0022,1388,3,421,53.77,*
63,000,01,020,0022,1389,1,42,5.01, 
63,000,01,020,0022,1389,2,426,50.77, 
63,000,01,020,0022,1389,3,371,44.22,*
63,000,01,020,0022,1390,1,36,4.13, 
63,000,01,020,0022,1390,2,396,45.46, 
63,000,01,020,0022,1390,3,439,50.4,*
63,000,01,020,0022,1391,1,29,3.15, 
63,000,01,020,0022,1391,2,396,43.0, 
63,000,01,020,0022,1391,3,496,53.85,*
63,000,01,020,0022,1392,1,43,5.41, 
63,000,01,020,0022,1392,2,340,42.77, 
63,000,01,020,0022,1392,3,412,51.82,*
63,000,01,020,0023,1393,1,37,4.79, 
63,000,01,020,0023,1393,2,319,41.27, 
63,000,01,020,0023,1393,3,417,53.95,*
63,000,01,020,0023,1394,1,31,3.81, 
63,000,01,020,0023,1394,2,340,41.82, 
63,000,01,020,0023,1394,3,442,54.37,*
63,000,01,020,0023,1395,1,26,3.34, 
63,000,01,020,0023,1395,2,320,41.08, 
63,000,01,020,0023,1395,3,433,55.58,*
63,000,01,020,0023,1396,1,38,4.43, 
63,000,01,020,0023,1396,2,340,39.67, 
63,000,01,020,0023,1396,3,479,55.89,*
63,000,01,020,0024,1397,1,40,5.08, 
63,000,01,020,0024,1397,2,324,41.12, 
63,000,01,020,0024,1397,3,424,53.81,*
63,000,01,020,0024,1398,1,29,4.46, 
63,000,01,020,0024,1398,2,247,38.0, 
63,000,01,020,0024,1398,3,374,57.54,*
63,000,01,020,0024,1399,1,19,2.83, 
63,000,01,020,0024,1399,2,285,42.47, 
63,000,01,020,0024,1399,3,367,54.69,*
63,000,01,020,0024,1400,1,33,4.07, 
63,000,01,020,0024,1400,2,354,43.7, 
63,000,01,020,0024,1400,3,423,52.22,*
63,000,01,020,0025,1401,1,31,3.79, 
63,000,01,020,0025,1401,2,316,38.63, 
63,000,01,020,0025,1401,3,471,57.58,*
63,000,01,020,0025,1402,1,42,4.68, 
63,000,01,020,0025,1402,2,335,37.35, 
63,000,01,020,0025,1402,3,520,57.97,*
63,000,01,020,0025,1403,1,38,4.73, 
63,000,01,020,0025,1403,2,337,41.92, 
63,000,01,020,0025,1403,3,429,53.36,*
63,000,01,020,0025,1404,1,36,4.44, 
63,000,01,020,0025,1404,2,333,41.11, 
63,000,01,020,0025,1404,3,441,54.44,*
63,000,01,020,0025,1405,1,37,3.79, 
63,000,01,020,0025,1405,2,353,36.13, 
63,000,01,020,0025,1405,3,587,60.08,*
63,000,01,020,0025,1406,1,43,4.69, 
63,000,01,020,0025,1406,2,366,39.96, 
63,000,01,020,0025,1406,3,507,55.35,*
63,000,01,020,0026,1407,1,34,4.11, 
63,000,01,020,0026,1407,2,337,40.7, 
63,000,01,020,0026,1407,3,457,55.19,*
63,000,01,020,0026,1408,1,41,4.57, 
63,000,01,020,0026,1408,2,340,37.86, 
63,000,01,020,0026,1408,3,517,57.57,*
63,000,01,020,0026,1409,1,42,5.29, 
63,000,01,020,0026,1409,2,353,44.46, 
63,000,01,020,0026,1409,3,399,50.25,*
63,000,01,020,0026,1410,1,22,3.14, 
63,000,01,020,0026,1410,2,260,37.09, 
63,000,01,020,0026,1410,3,419,59.77,*
63,000,01,020,0026,1411,1,37,4.52, 
63,000,01,020,0026,1411,2,320,39.07, 
63,000,01,020,0026,1411,3,462,56.41,*
63,000,01,020,0027,1412,1,45,5.34, 
63,000,01,020,0027,1412,2,346,41.04, 
63,000,01,020,0027,1412,3,452,53.62,*
63,000,01,020,0027,1413,1,37,4.27, 
63,000,01,020,0027,1413,2,371,42.79, 
63,000,01,020,0027,1413,3,459,52.94,*
63,000,01,020,0027,1414,1,34,3.6, 
63,000,01,020,0027,1414,2,407,43.11, 
63,000,01,020,0027,1414,3,503,53.28,*
63,000,01,020,0028,1415,1,33,3.63, 
63,000,01,020,0028,1415,2,381,41.91, 
63,000,01,020,0028,1415,3,495,54.46,*
63,000,01,020,0028,1416,1,31,4.01, 
63,000,01,020,0028,1416,2,381,49.22, 
63,000,01,020,0028,1416,3,362,46.77,*
63,000,01,020,0028,1417,1,24,3.17, 
63,000,01,020,0028,1417,2,392,51.78, 
63,000,01,020,0028,1417,3,341,45.05,*
63,000,01,020,0028,1418,1,33,4.17, 
63,000,01,020,0028,1418,2,468,59.09, 
63,000,01,020,0028,1418,3,291,36.74,*
63,000,01,020,0029,1419,1,34,4.26, 
63,000,01,020,0029,1419,2,402,50.31, 
63,000,01,020,0029,1419,3,363,45.43,*
63,000,01,020,0029,1420,1,43,5.35, 
63,000,01,020,0029,1420,2,388,48.26, 
63,000,01,020,0029,1420,3,373,46.39,*
63,000,01,020,0029,1421,1,42,4.25, 
63,000,01,020,0029,1421,2,474,47.98, 
63,000,01,020,0029,1421,3,472,47.77,*
63,000,01,020,0029,1422,1,25,3.02, 
63,000,01,020,0029,1422,2,442,53.45, 
63,000,01,020,0029,1422,3,360,43.53,*
63,000,01,020,0029,1423,1,39,4.0, 
63,000,01,020,0029,1423,2,468,48.05, 
63,000,01,020,0029,1423,3,467,47.95,*
63,000,01,020,0030,1424,1,28,3.27, 
63,000,01,020,0030,1424,2,378,44.21, 
63,000,01,020,0030,1424,3,449,52.51,*
63,000,01,020,0030,1425,1,41,4.76, 
63,000,01,020,0030,1425,2,428,49.71, 
63,000,01,020,0030,1425,3,392,45.53,*
63,000,01,020,0030,1426,1,47,5.52, 
63,000,01,020,0030,1426,2,428,50.23, 
63,000,01,020,0030,1426,3,377,44.25,*
63,000,01,020,0030,1427,1,22,2.6, 
63,000,01,020,0030,1427,2,394,46.57, 
63,000,01,020,0030,1427,3,430,50.83,*
63,000,01,020,0030,1428,1,36,4.27, 
63,000,01,020,0030,1428,2,382,45.26, 
63,000,01,020,0030,1428,3,426,50.47,*
63,000,01,020,0030,1429,1,29,4.01, 
63,000,01,020,0030,1429,2,421,58.15, 
63,000,01,020,0030,1429,3,274,37.85,*
63,000,01,020,0030,1430,1,29,3.74, 
63,000,01,020,0030,1430,2,372,47.94, 
63,000,01,020,0030,1430,3,375,48.32,*
63,000,01,020,0031,1431,1,38,4.39, 
63,000,01,020,0031,1431,2,445,51.39, 
63,000,01,020,0031,1431,3,383,44.23,*
63,000,01,020,0031,1432,1,49,5.57, 
63,000,01,020,0031,1432,2,441,50.17, 
63,000,01,020,0031,1432,3,389,44.25,*
63,000,01,020,0031,1433,1,36,4.24, 
63,000,01,020,0031,1433,2,383,45.11, 
63,000,01,020,0031,1433,3,430,50.65,*
63,000,01,020,0031,1434,1,31,3.88, 
63,000,01,020,0031,1434,2,361,45.24, 
63,000,01,020,0031,1434,3,406,50.88,*
63,000,01,020,0032,1435,1,31,3.49, 
63,000,01,020,0032,1435,2,477,53.78, 
63,000,01,020,0032,1435,3,379,42.73,*
63,000,01,020,0032,1436,1,41,4.58, 
63,000,01,020,0032,1436,2,471,52.57, 
63,000,01,020,0032,1436,3,384,42.86,*
63,000,01,020,0032,1437,1,31,3.61, 
63,000,01,020,0032,1437,2,407,47.44, 
63,000,01,020,0032,1437,3,420,48.95,*
63,000,01,020,0032,1438,1,31,4.01, 
63,000,01,020,0032,1438,2,383,49.55, 
63,000,01,020,0032,1438,3,359,46.44,*
63,000,01,020,0032,1439,1,35,3.6, 
63,000,01,020,0032,1439,2,513,52.72, 
63,000,01,020,0032,1439,3,425,43.68,*
63,000,01,020,0033,1440,1,34,4.48, 
63,000,01,020,0033,1440,2,329,43.35, 
63,000,01,020,0033,1440,3,396,52.17,*
63,000,01,020,0033,1441,1,32,4.07, 
63,000,01,020,0033,1441,2,374,47.58, 
63,000,01,020,0033,1441,3,380,48.35,*
63,000,01,020,0033,1442,1,37,4.12, 
63,000,01,020,0033,1442,2,410,45.66, 
63,000,01,020,0033,1442,3,451,50.22,*
63,000,01,020,0033,1443,1,37,4.53, 
63,000,01,020,0033,1443,2,343,41.98, 
63,000,01,020,0033,1443,3,437,53.49,*
63,000,01,020,0033,1444,1,25,2.71, 
63,000,01,020,0033,1444,2,425,46.15, 
63,000,01,020,0033,1444,3,471,51.14,*
63,000,01,020,0033,1445,1,45,5.84, 
63,000,01,020,0033,1445,2,375,48.7, 
63,000,01,020,0033,1445,3,350,45.45,*
63,000,01,020,0034,1446,1,43,5.46, 
63,000,01,020,0034,1446,2,318,40.36, 
63,000,01,020,0034,1446,3,427,54.19,*
63,000,01,020,0034,1447,1,49,6.46, 
63,000,01,020,0034,1447,2,355,46.83, 
63,000,01,020,0034,1447,3,354,46.7,*
63,000,01,020,0034,1448,1,35,4.13, 
63,000,01,020,0034,1448,2,344,40.57, 
63,000,01,020,0034,1448,3,469,55.31,*
63,000,01,020,0034,1449,1,46,6.45, 
63,000,01,020,0034,1449,2,354,49.65, 
63,000,01,020,0034,1449,3,313,43.9,*
63,000,01,020,0035,1450,1,35,4.43, 
63,000,01,020,0035,1450,2,374,47.34, 
63,000,01,020,0035,1450,3,381,48.23,*
63,000,01,020,0035,1451,1,29,3.37, 
63,000,01,020,0035,1451,2,376,43.67, 
63,000,01,020,0035,1451,3,456,52.96,*
63,000,01,020,0035,1452,1,27,2.99, 
63,000,01,020,0035,1452,2,497,55.04, 
63,000,01,020,0035,1452,3,379,41.97,*
63,000,01,020,0036,1453,1,46,4.54, 
63,000,01,020,0036,1453,2,460,45.36, 
63,000,01,020,0036,1453,3,508,50.1,*
63,000,01,020,0036,1454,1,44,4.57, 
63,000,01,020,0036,1454,2,466,48.44, 
63,000,01,020,0036,1454,3,452,46.99,*
63,000,01,020,0036,1455,1,36,3.92, 
63,000,01,020,0036,1455,2,455,49.56, 
63,000,01,020,0036,1455,3,427,46.51,*
63,000,01,020,0036,1456,1,38,4.07, 
63,000,01,020,0036,1456,2,425,45.55, 
63,000,01,020,0036,1456,3,470,50.38,*
63,000,01,020,0036,1457,1,53,6.22, 
63,000,01,020,0036,1457,2,411,48.24, 
63,000,01,020,0036,1457,3,388,45.54,*
63,000,01,020,0037,1458,1,28,4.08, 
63,000,01,020,0037,1458,2,305,44.46, 
63,000,01,020,0037,1458,3,353,51.46,*
63,000,01,020,0037,1459,1,29,4.05, 
63,000,01,020,0037,1459,2,296,41.34, 
63,000,01,020,0037,1459,3,391,54.61,*
63,000,01,020,0037,1460,1,41,5.8, 
63,000,01,020,0037,1460,2,313,44.27, 
63,000,01,020,0037,1460,3,353,49.93,*
63,000,01,020,0038,1461,1,21,2.54, 
63,000,01,020,0038,1461,2,361,43.6, 
63,000,01,020,0038,1461,3,446,53.86,*
63,000,01,020,0038,1462,1,33,3.65, 
63,000,01,020,0038,1462,2,418,46.24, 
63,000,01,020,0038,1462,3,453,50.11,*
63,000,01,020,0038,1463,1,45,5.19, 
63,000,01,020,0038,1463,2,430,49.6, 
63,000,01,020,0038,1463,3,392,45.21,*
63,000,01,020,0039,1464,1,48,4.97, 
63,000,01,020,0039,1464,2,444,46.01, 
63,000,01,020,0039,1464,3,473,49.02,*
63,000,01,020,0039,1465,1,42,4.6, 
63,000,01,020,0039,1465,2,414,45.3, 
63,000,01,020,0039,1465,3,458,50.11,*
63,000,01,020,0039,1466,1,44,4.33, 
63,000,01,020,0039,1466,2,448,44.09, 
63,000,01,020,0039,1466,3,524,51.57,*
63,000,01,020,0039,1467,1,46,4.96, 
63,000,01,020,0039,1467,2,426,45.91, 
63,000,01,020,0039,1467,3,456,49.14,*
63,000,01,020,0039,1468,1,30,3.68, 
63,000,01,020,0039,1468,2,389,47.73, 
63,000,01,020,0039,1468,3,396,48.59,*
63,000,01,020,0040,1469,1,28,3.26, 
63,000,01,020,0040,1469,2,406,47.21, 
63,000,01,020,0040,1469,3,426,49.53,*
63,000,01,020,0040,1470,1,31,4.47, 
63,000,01,020,0040,1470,2,323,46.61, 
63,000,01,020,0040,1470,3,339,48.92,*
63,000,01,020,0040,1471,1,45,5.34, 
63,000,01,020,0040,1471,2,418,49.58, 
63,000,01,020,0040,1471,3,380,45.08,*
63,000,01,020,0040,1472,1,41,5.63, 
63,000,01,020,0040,1472,2,284,39.01, 
63,000,01,020,0040,1472,3,403,55.36,*
63,000,01,020,0041,1473,1,35,4.67, 
63,000,01,020,0041,1473,2,371,49.53, 
63,000,01,020,0041,1473,3,343,45.79,*
63,000,01,020,0041,1474,1,22,3.96, 
63,000,01,020,0041,1474,2,361,64.93, 
63,000,01,020,0041,1474,3,173,31.12,*
63,000,01,030,0001,1115,1,28,3.59, 
63,000,01,030,0001,1115,2,382,48.91, 
63,000,01,030,0001,1115,3,371,47.5,*
63,000,01,030,0001,1116,1,37,4.34, 
63,000,01,030,0001,1116,2,428,50.18, 
63,000,01,030,0001,1116,3,388,45.49,*
63,000,01,030,0001,1117,1,33,3.69, 
63,000,01,030,0001,1117,2,466,52.07, 
63,000,01,030,0001,1117,3,396,44.25,*
63,000,01,030,0001,1118,1,30,3.24, 
63,000,01,030,0001,1118,2,512,55.23, 
63,000,01,030,0001,1118,3,385,41.53,*
63,000,01,030,0002,1119,1,47,4.24, 
63,000,01,030,0002,1119,2,469,42.29, 
63,000,01,030,0002,1119,3,593,53.47,*
63,000,01,030,0002,1120,1,35,3.63, 
63,000,01,030,0002,1120,2,386,40.04, 
63,000,01,030,0002,1120,3,543,56.33,*
63,000,01,030,0002,1121,1,47,3.87, 
63,000,01,030,0002,1121,2,541,44.56, 
63,000,01,030,0002,1121,3,626,51.57,*
63,000,01,030,0003,1122,1,48,4.72, 
63,000,01,030,0003,1122,2,476,46.85, 
63,000,01,030,0003,1122,3,492,48.43,*
63,000,01,030,0003,1123,1,38,3.95, 
63,000,01,030,0003,1123,2,469,48.75, 
63,000,01,030,0003,1123,3,455,47.3,*
63,000,01,030,0003,1124,1,61,5.58, 
63,000,01,030,0003,1124,2,485,44.33, 
63,000,01,030,0003,1124,3,548,50.09,*
63,000,01,030,0003,1125,1,44,4.13, 
63,000,01,030,0003,1125,2,545,51.17, 
63,000,01,030,0003,1125,3,476,44.69,*
63,000,01,030,0004,1126,1,38,4.5, 
63,000,01,030,0004,1126,2,346,41.0, 
63,000,01,030,0004,1126,3,460,54.5,*
63,000,01,030,0004,1127,1,29,3.12, 
63,000,01,030,0004,1127,2,407,43.81, 
63,000,01,030,0004,1127,3,493,53.07,*
63,000,01,030,0004,1128,1,34,3.28, 
63,000,01,030,0004,1128,2,394,38.03, 
63,000,01,030,0004,1128,3,608,58.69,*
63,000,01,030,0004,1129,1,46,4.65, 
63,000,01,030,0004,1129,2,484,48.94, 
63,000,01,030,0004,1129,3,459,46.41,*
63,000,01,030,0004,1130,1,49,4.6, 
63,000,01,030,0004,1130,2,475,44.6, 
63,000,01,030,0004,1130,3,541,50.8,*
63,000,01,030,0005,1131,1,28,3.47, 
63,000,01,030,0005,1131,2,368,45.6, 
63,000,01,030,0005,1131,3,411,50.93,*
63,000,01,030,0005,1132,1,20,2.68, 
63,000,01,030,0005,1132,2,355,47.59, 
63,000,01,030,0005,1132,3,371,49.73,*
63,000,01,030,0005,1133,1,23,3.13, 
63,000,01,030,0005,1133,2,378,51.36, 
63,000,01,030,0005,1133,3,335,45.52,*
63,000,01,030,0005,1134,1,25,3.62, 
63,000,01,030,0005,1134,2,336,48.7, 
63,000,01,030,0005,1134,3,329,47.68,*
63,000,01,030,0006,1135,1,40,5.61, 
63,000,01,030,0006,1135,2,442,61.99, 
63,000,01,030,0006,1135,3,231,32.4,*
63,000,01,030,0006,1136,1,35,3.64, 
63,000,01,030,0006,1136,2,674,70.14, 
63,000,01,030,0006,1136,3,252,26.22,*
63,000,01,030,0006,1137,1,58,5.62, 
63,000,01,030,0006,1137,2,525,50.87, 
63,000,01,030,0006,1137,3,449,43.51,*
63,000,01,030,0006,1138,1,25,2.62, 
63,000,01,030,0006,1138,2,391,40.9, 
63,000,01,030,0006,1138,3,540,56.49,*
63,000,01,030,0007,1139,1,29,2.47, 
63,000,01,030,0007,1139,2,482,41.06, 
63,000,01,030,0007,1139,3,663,56.47,*
63,000,01,030,0007,1140,1,45,4.02, 
63,000,01,030,0007,1140,2,551,49.24, 
63,000,01,030,0007,1140,3,523,46.74,*
63,000,01,030,0007,1141,1,36,3.56, 
63,000,01,030,0007,1141,2,442,43.68, 
63,000,01,030,0007,1141,3,534,52.77,*
63,000,01,030,0007,1142,1,36,3.94, 
63,000,01,030,0007,1142,2,393,43.04, 
63,000,01,030,0007,1142,3,484,53.01,*
63,000,01,030,0008,1143,1,44,3.99, 
63,000,01,030,0008,1143,2,481,43.57, 
63,000,01,030,0008,1143,3,579,52.45,*
63,000,01,030,0008,1144,1,30,3.23, 
63,000,01,030,0008,1144,2,392,42.24, 
63,000,01,030,0008,1144,3,506,54.53,*
63,000,01,030,0009,1145,1,30,3.57, 
63,000,01,030,0009,1145,2,377,44.83, 
63,000,01,030,0009,1145,3,434,51.61,*
63,000,01,030,0009,1146,1,31,3.57, 
63,000,01,030,0009,1146,2,398,45.8, 
63,000,01,030,0009,1146,3,440,50.63,*
63,000,01,030,0009,1147,1,43,5.33, 
63,000,01,030,0009,1147,2,346,42.93, 
63,000,01,030,0009,1147,3,417,51.74,*
63,000,01,030,0010,1148,1,33,3.47, 
63,000,01,030,0010,1148,2,435,45.79, 
63,000,01,030,0010,1148,3,482,50.74,*
63,000,01,030,0010,1149,1,43,4.38, 
63,000,01,030,0010,1149,2,417,42.51, 
63,000,01,030,0010,1149,3,521,53.11,*
63,000,01,030,0010,1150,1,33,3.86, 
63,000,01,030,0010,1150,2,419,49.06, 
63,000,01,030,0010,1150,3,402,47.07,*
63,000,01,030,0010,1151,1,36,4.32, 
63,000,01,030,0010,1151,2,380,45.62, 
63,000,01,030,0010,1151,3,417,50.06,*
63,000,01,030,0010,1152,1,34,3.92, 
63,000,01,030,0010,1152,2,425,49.02, 
63,000,01,030,0010,1152,3,408,47.06,*
63,000,01,030,0011,1153,1,39,4.76, 
63,000,01,030,0011,1153,2,349,42.61, 
63,000,01,030,0011,1153,3,431,52.63,*
63,000,01,030,0011,1154,1,39,4.08, 
63,000,01,030,0011,1154,2,444,46.49, 
63,000,01,030,0011,1154,3,472,49.42,*
63,000,01,030,0011,1155,1,44,4.63, 
63,000,01,030,0011,1155,2,450,47.32, 
63,000,01,030,0011,1155,3,457,48.05,*
63,000,01,030,0011,1156,1,45,5.69, 
63,000,01,030,0011,1156,2,415,52.47, 
63,000,01,030,0011,1156,3,331,41.85,*
63,000,01,030,0012,1157,1,45,4.53, 
63,000,01,030,0012,1157,2,425,42.76, 
63,000,01,030,0012,1157,3,524,52.72,*
63,000,01,030,0012,1158,1,42,4.03, 
63,000,01,030,0012,1158,2,449,43.09, 
63,000,01,030,0012,1158,3,551,52.88,*
63,000,01,030,0012,1159,1,46,4.57, 
63,000,01,030,0012,1159,2,433,43.0, 
63,000,01,030,0012,1159,3,528,52.43,*
63,000,01,030,0013,1160,1,41,4.7, 
63,000,01,030,0013,1160,2,361,41.4, 
63,000,01,030,0013,1160,3,470,53.9,*
63,000,01,030,0013,1161,1,36,3.72, 
63,000,01,030,0013,1161,2,425,43.9, 
63,000,01,030,0013,1161,3,507,52.38,*
63,000,01,030,0013,1162,1,39,4.57, 
63,000,01,030,0013,1162,2,392,45.96, 
63,000,01,030,0013,1162,3,422,49.47,*
63,000,01,030,0014,1163,1,34,3.73, 
63,000,01,030,0014,1163,2,391,42.92, 
63,000,01,030,0014,1163,3,486,53.35,*
63,000,01,030,0014,1164,1,26,2.9, 
63,000,01,030,0014,1164,2,459,51.17, 
63,000,01,030,0014,1164,3,412,45.93,*
63,000,01,030,0014,1165,1,44,4.87, 
63,000,01,030,0014,1165,2,417,46.18, 
63,000,01,030,0014,1165,3,442,48.95,*
63,000,01,030,0014,1166,1,50,5.46, 
63,000,01,030,0014,1166,2,357,38.97, 
63,000,01,030,0014,1166,3,509,55.57,*
63,000,01,030,0014,1167,1,42,4.53, 
63,000,01,030,0014,1167,2,384,41.38, 
63,000,01,030,0014,1167,3,502,54.09,*
63,000,01,030,0015,1168,1,43,4.25, 
63,000,01,030,0015,1168,2,472,46.64, 
63,000,01,030,0015,1168,3,497,49.11,*
63,000,01,030,0015,1169,1,41,4.32, 
63,000,01,030,0015,1169,2,405,42.68, 
63,000,01,030,0015,1169,3,503,53.0,*
63,000,01,030,0015,1170,1,23,2.39, 
63,000,01,030,0015,1170,2,419,43.51, 
63,000,01,030,0015,1170,3,521,54.1,*
63,000,01,030,0015,1171,1,50,4.49, 
63,000,01,030,0015,1171,2,493,44.25, 
63,000,01,030,0015,1171,3,571,51.26,*
63,000,01,030,0016,1172,1,37,4.48, 
63,000,01,030,0016,1172,2,427,51.76, 
63,000,01,030,0016,1172,3,361,43.76,*
63,000,01,030,0016,1173,1,34,3.55, 
63,000,01,030,0016,1173,2,447,46.66, 
63,000,01,030,0016,1173,3,477,49.79,*
63,000,01,030,0016,1174,1,39,4.6, 
63,000,01,030,0016,1174,2,384,45.28, 
63,000,01,030,0016,1174,3,425,50.12,*
63,000,01,030,0016,1175,1,35,3.82, 
63,000,01,030,0016,1175,2,392,42.75, 
63,000,01,030,0016,1175,3,490,53.44,*
63,000,01,030,0017,1176,1,36,3.82, 
63,000,01,030,0017,1176,2,398,42.25, 
63,000,01,030,0017,1176,3,508,53.93,*
63,000,01,030,0017,1177,1,32,3.47, 
63,000,01,030,0017,1177,2,416,45.12, 
63,000,01,030,0017,1177,3,474,51.41,*
63,000,01,030,0017,1178,1,52,5.33, 
63,000,01,030,0017,1178,2,429,43.95, 
63,000,01,030,0017,1178,3,495,50.72,*
63,000,01,030,0017,1179,1,47,5.29, 
63,000,01,030,0017,1179,2,344,38.7, 
63,000,01,030,0017,1179,3,498,56.02,*
63,000,01,030,0018,1180,1,35,4.56, 
63,000,01,030,0018,1180,2,363,47.27, 
63,000,01,030,0018,1180,3,370,48.18,*
63,000,01,030,0018,1181,1,44,5.86, 
63,000,01,030,0018,1181,2,357,47.54, 
63,000,01,030,0018,1181,3,350,46.6,*
63,000,01,030,0018,1182,1,36,4.88, 
63,000,01,030,0018,1182,2,340,46.07, 
63,000,01,030,0018,1182,3,362,49.05,*
63,000,01,030,0019,1183,1,48,4.58, 
63,000,01,030,0019,1183,2,485,46.28, 
63,000,01,030,0019,1183,3,515,49.14,*
63,000,01,030,0019,1184,1,38,3.35, 
63,000,01,030,0019,1184,2,454,40.0, 
63,000,01,030,0019,1184,3,643,56.65,*
63,000,01,030,0020,1185,1,39,3.49, 
63,000,01,030,0020,1185,2,571,51.12, 
63,000,01,030,0020,1185,3,507,45.39,*
63,000,01,030,0020,1186,1,41,3.61, 
63,000,01,030,0020,1186,2,535,47.1, 
63,000,01,030,0020,1186,3,560,49.3,*
63,000,01,030,0021,1187,1,30,3.67, 
63,000,01,030,0021,1187,2,355,43.4, 
63,000,01,030,0021,1187,3,433,52.93,*
63,000,01,030,0021,1188,1,39,4.51, 
63,000,01,030,0021,1188,2,415,47.98, 
63,000,01,030,0021,1188,3,411,47.51,*
63,000,01,030,0021,1189,1,45,4.59, 
63,000,01,030,0021,1189,2,428,43.67, 
63,000,01,030,0021,1189,3,507,51.73,*
63,000,01,030,0021,1190,1,41,4.56, 
63,000,01,030,0021,1190,2,402,44.72, 
63,000,01,030,0021,1190,3,456,50.72,*
63,000,01,030,0022,1191,1,47,4.75, 
63,000,01,030,0022,1191,2,496,50.15, 
63,000,01,030,0022,1191,3,446,45.1,*
63,000,01,030,0022,1192,1,43,3.8, 
63,000,01,030,0022,1192,2,553,48.89, 
63,000,01,030,0022,1192,3,535,47.3,*
63,000,01,030,0022,1193,1,43,4.26, 
63,000,01,030,0022,1193,2,471,46.68, 
63,000,01,030,0022,1193,3,495,49.06,*
63,000,01,030,0022,1194,1,32,2.91, 
63,000,01,030,0022,1194,2,552,50.14, 
63,000,01,030,0022,1194,3,517,46.96,*
63,000,01,030,0023,1195,1,40,3.96, 
63,000,01,030,0023,1195,2,521,51.53, 
63,000,01,030,0023,1195,3,450,44.51,*
63,000,01,030,0023,1196,1,44,4.09, 
63,000,01,030,0023,1196,2,587,54.6, 
63,000,01,030,0023,1196,3,444,41.3,*
63,000,01,030,0023,1197,1,59,5.33, 
63,000,01,030,0023,1197,2,621,56.1, 
63,000,01,030,0023,1197,3,427,38.57,*
63,000,01,030,0023,1198,1,51,4.57, 
63,000,01,030,0023,1198,2,694,62.24, 
63,000,01,030,0023,1198,3,370,33.18,*
63,000,01,030,0026,1199,1,33,2.9, 
63,000,01,030,0026,1199,2,560,49.21, 
63,000,01,030,0026,1199,3,545,47.89,*
63,000,01,030,0026,1200,1,46,4.26, 
63,000,01,030,0026,1200,2,509,47.13, 
